@relation 'horse-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DD:\\savas-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {chicken,cat,horse}

@data
31,11,21,14,17,18,11,16,14,16,17,16,18,16,21,11,12,16,14,17,16,28,15,19,14,14,18,32,17,15,15,15,15,horse
26,20,13,13,16,11,10,15,16,13,16,15,18,17,15,17,16,17,17,14,16,15,17,17,14,16,13,29,16,17,15,16,13,horse
21,16,19,13,16,13,16,15,15,12,11,13,16,16,13,16,16,15,16,18,14,25,16,15,17,16,17,34,15,19,13,16,13,horse
23,16,25,18,19,15,16,15,18,15,15,16,15,16,18,13,16,16,16,15,18,24,17,19,16,15,16,36,15,16,12,16,13,horse
27,12,28,11,17,18,19,17,16,15,17,16,13,14,15,15,13,15,11,16,15,28,16,18,17,15,14,30,16,17,15,15,14,horse
32,18,17,14,19,13,15,15,19,21,14,13,14,12,16,16,14,13,14,13,13,27,17,18,16,17,15,33,14,12,15,14,15,horse
31,13,12,12,19,13,15,14,15,16,13,14,17,14,16,16,17,17,17,15,16,47,20,25,15,13,18,17,12,8,15,18,14,horse
24,16,17,22,14,17,16,17,16,16,14,17,14,15,15,16,17,16,13,15,16,26,16,18,14,16,17,36,16,15,17,15,14,horse
27,14,15,20,16,17,17,17,16,15,13,13,12,16,15,16,15,17,16,15,14,24,15,17,15,15,15,40,16,14,14,16,16,horse
29,17,10,15,16,15,16,18,16,11,13,14,16,15,17,16,15,16,15,15,14,20,16,22,16,16,13,35,16,14,16,16,16,horse
30,22,14,25,16,19,14,23,14,13,12,20,17,12,18,14,20,10,14,16,19,29,15,15,17,16,17,32,15,16,13,16,14,horse
22,17,24,7,12,8,15,17,14,12,17,20,18,16,15,14,15,15,16,17,15,29,16,19,19,16,17,34,15,13,12,15,15,horse
25,12,11,6,10,9,16,16,13,15,18,17,22,18,11,15,15,17,16,18,17,26,16,18,14,16,15,29,15,15,14,15,16,horse
37,18,14,19,17,12,15,17,16,13,22,17,17,16,13,16,15,16,15,17,17,27,15,17,18,16,14,33,16,15,14,15,16,horse
22,15,6,8,14,8,20,18,18,14,17,18,19,17,14,15,13,14,16,17,14,22,16,21,14,15,12,27,15,16,13,15,15,horse
22,14,7,6,17,12,19,14,17,17,14,16,17,16,16,15,15,12,16,14,20,15,13,20,16,15,14,37,17,13,15,16,16,horse
40,18,6,17,18,17,14,16,16,19,17,17,15,18,15,15,17,16,16,17,16,26,14,17,15,18,16,29,16,13,14,15,15,horse
39,17,15,17,16,14,11,14,16,14,16,15,14,16,13,18,18,17,17,16,16,28,19,20,16,11,19,35,13,12,15,19,12,horse
31,16,18,17,15,15,17,14,17,13,10,16,9,17,12,17,15,13,14,16,18,18,16,22,12,16,14,34,14,16,14,15,15,horse
29,14,8,23,17,18,17,16,17,20,10,16,11,17,16,14,17,16,14,17,17,17,16,15,11,15,16,33,17,14,12,17,15,horse
26,12,15,18,14,18,17,19,14,17,12,16,17,18,16,15,15,15,13,16,13,22,13,19,16,15,15,31,15,16,14,16,14,horse
18,14,15,18,15,16,16,17,14,22,13,16,13,16,15,16,16,16,14,18,17,32,14,18,15,16,15,29,16,14,15,16,15,horse
25,16,6,7,18,7,16,12,16,12,12,13,18,16,13,15,15,15,20,15,13,35,16,14,16,15,17,30,15,17,15,16,15,horse
23,17,18,22,18,12,13,15,18,19,14,18,15,13,14,16,16,16,14,17,17,15,16,19,19,17,17,39,15,16,9,14,12,horse
19,12,13,14,21,13,14,13,14,13,15,14,16,14,14,16,16,16,18,18,16,13,16,16,15,16,16,35,11,15,15,16,13,horse
19,13,13,14,21,13,14,13,14,13,15,14,16,14,14,16,16,16,18,18,16,13,16,16,15,16,16,35,11,15,16,16,13,horse
38,16,15,16,15,20,18,18,12,22,15,12,10,17,13,13,15,19,13,14,14,29,16,16,16,16,16,33,15,15,15,15,15,horse
15,18,6,8,17,6,16,16,16,9,15,14,23,14,13,16,13,14,15,12,20,26,15,19,14,15,15,29,15,16,16,16,14,horse
23,10,18,15,16,17,15,14,16,16,14,16,15,18,21,17,16,17,17,15,16,21,15,18,16,15,17,39,16,13,15,16,15,horse
41,14,21,11,17,15,15,16,15,15,11,15,14,15,15,17,15,16,13,17,14,21,15,24,17,15,16,34,16,13,14,16,15,horse
34,16,11,11,16,13,17,17,16,10,12,16,15,17,16,17,14,14,16,15,15,32,16,23,20,16,16,31,15,10,12,16,14,horse
17,19,27,25,16,21,14,16,16,18,16,16,14,16,15,15,15,15,15,15,14,30,16,16,16,16,17,35,15,14,14,15,13,horse
32,15,10,22,12,11,17,11,13,21,19,16,13,18,17,17,17,18,18,15,18,32,16,15,15,15,15,29,15,16,15,16,17,horse
33,16,21,24,17,13,14,14,15,12,13,16,13,15,16,15,17,14,16,16,15,21,16,22,18,16,13,33,15,14,16,16,15,horse
25,17,13,10,18,22,16,19,14,19,15,12,15,16,15,14,17,14,16,14,15,21,15,18,17,16,14,35,14,17,14,14,15,horse
33,19,17,16,20,15,15,15,18,21,15,14,12,13,16,16,15,12,15,13,15,26,15,20,16,15,15,30,17,16,14,15,15,horse
23,15,18,9,14,10,17,16,15,12,15,15,20,16,11,14,17,15,18,15,18,23,15,16,14,16,15,32,16,19,17,15,15,horse
31,15,26,18,17,15,13,17,15,16,13,16,15,15,15,16,15,17,13,16,15,31,16,16,15,16,15,31,15,16,16,15,15,horse
35,18,14,18,19,17,15,16,18,14,7,17,14,16,15,15,15,17,16,17,13,19,16,24,14,16,16,36,15,12,15,15,15,horse
31,14,11,21,15,17,13,18,16,18,17,17,16,13,14,17,15,15,16,16,19,14,16,19,12,16,13,35,15,14,18,15,16,horse
37,17,17,23,13,17,17,15,13,13,16,16,14,15,16,15,16,14,15,15,14,19,15,17,17,15,15,28,17,18,14,16,14,horse
34,11,10,17,10,18,18,18,13,19,17,16,15,17,15,15,16,16,13,16,16,20,16,16,18,17,16,41,16,15,13,15,14,horse
30,15,19,23,16,15,14,16,15,21,14,17,13,14,15,15,14,16,15,17,15,21,15,24,17,16,15,32,14,15,13,15,13,horse
34,17,22,22,17,14,15,17,13,12,14,16,15,16,16,16,15,16,15,16,17,18,15,25,19,16,14,34,15,15,12,16,14,horse
49,17,15,12,14,15,15,14,16,15,16,15,12,13,13,15,14,14,15,14,15,21,15,15,16,17,17,37,16,15,15,16,14,horse
32,16,24,21,16,18,15,17,14,16,18,15,12,16,13,14,15,17,14,16,21,28,16,18,16,16,16,31,15,15,16,16,15,horse
28,16,21,17,13,12,13,16,12,15,13,17,14,15,16,14,15,19,15,17,14,28,15,16,13,16,14,27,15,17,15,15,14,horse
28,12,25,13,13,16,16,18,19,14,13,14,13,16,15,17,15,14,13,11,15,24,14,24,14,15,17,32,16,14,14,16,15,horse
36,14,17,25,14,14,14,15,16,17,18,17,15,15,17,15,15,15,15,16,10,20,15,21,22,15,17,33,16,16,13,16,16,horse
47,16,11,21,17,21,15,17,15,19,17,15,12,16,15,15,16,16,11,16,13,31,16,15,16,15,16,32,15,16,15,16,15,horse
44,17,16,19,16,19,15,17,16,15,11,16,11,14,15,16,16,15,13,14,15,21,15,18,14,15,16,31,16,16,14,15,14,horse
38,18,11,20,17,11,16,15,16,12,14,14,17,17,13,15,14,16,14,15,15,25,14,16,16,14,17,33,17,14,12,18,13,horse
36,15,8,17,15,17,15,16,15,15,18,16,15,16,13,16,15,15,13,16,12,14,14,14,18,16,14,38,15,18,12,15,13,horse
28,11,13,22,16,17,16,17,15,15,16,15,13,16,17,12,17,17,14,16,12,25,10,18,18,15,14,31,16,14,15,17,15,horse
26,18,14,10,11,12,17,11,14,12,16,17,16,16,15,15,14,14,19,15,13,22,17,18,15,15,15,34,16,15,15,13,15,horse
26,16,16,17,19,16,15,17,18,19,18,16,13,18,15,15,16,14,14,17,19,16,15,18,18,16,16,41,16,15,13,16,13,horse
33,14,19,21,16,18,15,18,16,17,16,14,12,15,17,16,17,16,12,14,12,24,16,22,17,15,16,35,16,15,12,16,14,horse
28,17,13,17,14,15,18,18,14,17,13,17,16,17,13,12,16,16,18,17,15,21,17,19,15,16,16,34,15,15,14,14,15,horse
48,16,15,16,15,16,15,15,13,16,14,16,12,14,15,15,14,18,15,17,14,25,18,22,15,15,17,36,14,13,15,16,14,horse
35,16,14,18,16,15,16,16,15,19,16,14,13,15,15,16,16,15,15,16,17,24,15,22,17,15,16,28,15,14,14,15,14,horse
26,13,24,21,13,9,12,15,17,12,14,18,20,17,16,17,16,18,19,17,19,27,15,19,14,16,15,32,16,13,17,15,15,horse
20,17,18,14,18,11,18,11,17,14,17,15,14,18,13,17,16,18,16,14,17,28,14,13,13,14,16,31,15,15,15,15,15,horse
32,11,12,18,14,14,15,18,18,15,14,16,16,16,16,16,16,17,14,13,17,31,15,15,14,15,17,32,16,18,16,16,13,horse
34,17,11,22,15,21,15,18,13,15,11,14,10,17,13,13,15,19,13,17,16,15,16,17,13,16,13,30,15,17,16,15,16,horse
24,7,20,13,15,7,19,14,16,16,14,14,13,16,20,17,13,13,16,14,16,28,15,18,16,15,14,33,16,14,14,17,17,horse
39,16,24,18,16,19,16,18,14,13,15,15,13,17,12,17,14,15,15,16,15,21,17,22,17,16,15,38,15,13,15,16,15,horse
27,18,15,18,12,16,14,16,15,11,14,17,13,17,12,14,17,15,19,16,18,32,16,16,16,16,16,31,15,15,16,16,16,horse
31,15,14,24,18,20,15,20,19,18,15,16,11,15,16,20,15,13,10,15,16,24,16,23,17,15,14,32,15,13,14,15,15,horse
33,18,13,23,15,13,16,15,12,15,16,17,17,17,17,18,17,16,16,18,11,27,16,19,22,15,15,35,14,12,10,16,15,horse
42,18,8,15,20,17,14,17,12,10,14,7,16,11,16,16,15,16,15,12,13,29,17,14,16,16,16,35,13,18,15,14,15,horse
32,16,18,7,17,16,16,16,16,15,17,14,16,15,14,15,15,15,16,15,21,22,16,24,15,15,16,31,16,17,13,16,15,horse
29,19,13,18,17,15,12,19,15,18,12,15,13,14,15,16,18,15,14,17,18,15,18,14,14,15,11,36,16,15,18,16,16,horse
48,7,19,11,21,13,16,18,12,14,16,14,15,14,15,16,14,16,13,17,15,28,15,15,16,17,15,30,14,15,15,16,16,horse
35,14,17,16,12,20,18,14,17,14,16,18,15,17,17,15,15,14,17,15,16,30,18,20,15,13,17,33,14,12,17,17,15,horse
29,13,14,17,17,15,16,15,13,14,16,18,17,15,16,15,16,16,15,14,14,45,15,24,12,16,17,24,16,9,18,15,15,horse
35,16,12,21,16,20,16,17,15,16,15,16,13,19,16,16,17,14,13,17,14,30,16,22,16,15,17,32,15,11,14,15,14,horse
25,15,14,17,14,17,16,16,16,12,16,17,11,16,13,15,15,14,16,18,14,21,16,16,16,15,15,38,14,16,15,16,15,horse
37,18,15,21,19,14,16,15,14,18,14,14,15,17,15,15,17,16,15,15,15,17,18,21,17,19,15,38,14,16,12,15,14,horse
39,16,19,18,16,17,15,17,15,14,14,16,11,16,14,16,15,16,14,16,16,27,15,23,18,16,15,35,16,9,14,15,15,horse
40,19,8,20,16,14,13,14,14,14,15,16,14,14,14,17,16,18,16,16,15,38,14,21,16,16,18,26,17,12,16,15,14,horse
26,18,6,17,18,7,12,12,19,17,16,16,19,13,14,17,14,13,22,13,17,28,16,17,14,16,15,33,16,14,16,16,16,horse
36,22,14,21,17,12,15,17,17,15,14,15,14,14,15,15,16,15,16,16,14,21,22,15,17,19,12,27,18,13,13,13,13,horse
16,19,9,14,18,17,16,15,14,19,10,16,11,16,16,16,16,14,16,17,14,27,16,16,16,16,16,34,16,16,15,15,15,horse
28,19,4,14,17,16,16,17,11,21,15,15,12,16,14,16,16,15,14,16,15,25,15,16,15,16,16,35,15,15,15,16,15,horse
37,19,11,10,16,12,14,13,14,15,12,17,14,12,15,18,14,18,19,17,16,32,15,16,15,15,16,32,15,15,16,16,16,horse
39,16,18,18,14,24,14,14,16,16,15,16,14,18,15,16,14,15,15,15,15,25,16,15,14,15,20,30,16,16,15,15,16,horse
26,19,13,13,23,15,16,15,15,19,13,16,16,16,15,14,14,16,16,14,16,16,14,18,13,13,16,28,15,16,13,15,15,horse
24,12,12,19,18,17,12,16,18,15,15,10,13,15,17,16,17,17,16,15,20,23,16,24,11,17,15,37,15,10,18,16,16,horse
27,13,23,13,8,12,15,19,9,18,13,18,21,18,16,14,16,17,16,18,15,30,16,16,16,14,17,31,16,14,16,17,14,horse
22,12,20,23,21,19,19,17,12,15,17,15,9,18,9,17,16,12,16,15,17,15,17,13,11,12,15,37,15,15,17,17,14,horse
49,18,18,17,14,24,13,16,15,18,16,16,14,17,14,15,12,17,10,14,14,29,16,16,16,15,16,33,15,15,15,16,15,horse
28,20,15,21,15,17,14,17,15,17,21,14,17,18,16,15,14,18,8,11,18,25,14,20,17,16,15,35,16,13,14,16,16,horse
22,14,20,10,11,11,17,14,17,11,15,18,7,16,10,16,19,17,18,16,15,27,13,14,14,16,14,34,18,13,16,13,17,horse
30,8,25,17,21,20,17,15,16,16,12,11,9,13,13,17,16,17,15,18,17,27,14,22,18,19,18,36,19,7,12,11,11,horse
32,16,20,18,16,16,15,17,17,17,16,15,14,15,17,16,16,17,15,13,14,23,16,23,17,16,15,34,16,15,13,15,15,horse
38,16,10,12,18,15,16,16,18,19,19,17,15,16,15,15,17,15,14,16,18,20,16,22,17,17,15,31,17,10,13,16,16,horse
36,17,7,8,17,13,15,14,16,11,15,15,16,16,17,15,15,16,16,15,18,19,15,13,14,15,15,38,16,16,15,16,16,horse
41,18,16,13,15,14,15,16,14,15,13,18,16,17,14,17,16,16,19,16,17,19,15,17,14,15,14,38,15,14,17,16,16,horse
38,18,15,20,16,15,13,14,14,15,16,17,15,12,17,15,17,16,16,15,15,27,16,14,16,15,16,28,15,11,14,17,13,horse
49,16,14,18,15,19,14,18,14,16,12,15,11,13,14,17,16,18,11,17,15,30,16,16,16,16,16,32,15,15,15,15,15,horse
43,15,13,14,14,16,17,15,16,17,12,15,15,16,17,16,16,15,17,15,16,26,16,17,13,14,14,33,16,14,18,15,16,horse
36,13,8,16,14,14,15,16,17,15,13,18,14,15,14,14,17,16,14,16,16,33,16,18,16,16,17,29,15,13,15,15,14,horse
38,18,13,10,18,19,13,12,17,14,13,15,13,13,14,14,19,18,15,16,15,20,16,15,12,15,13,39,16,16,17,16,18,horse
33,18,14,17,19,14,15,16,16,14,13,15,14,16,16,16,16,16,15,17,14,14,16,16,15,16,15,44,16,15,15,15,16,horse
36,10,11,13,16,17,15,14,13,16,13,16,12,15,13,17,15,14,13,15,15,19,17,9,17,16,15,34,15,16,13,16,14,horse
36,14,6,20,15,16,18,15,15,20,12,14,14,16,15,17,15,14,16,15,14,25,15,17,14,15,15,30,16,15,15,15,15,horse
20,17,9,10,17,16,18,17,15,15,14,15,15,16,17,15,16,15,16,14,17,21,16,19,15,16,15,34,16,15,11,17,16,horse
28,16,23,11,16,14,15,17,15,12,13,14,15,15,16,14,15,17,14,17,19,28,15,16,16,15,15,34,15,16,16,16,15,horse
29,13,19,12,14,13,17,16,16,15,17,16,19,16,16,15,16,13,15,14,18,21,16,20,16,16,15,23,15,18,14,17,15,horse
22,16,11,10,11,13,16,17,11,10,13,15,18,17,13,17,14,14,18,16,14,19,15,18,18,17,18,31,13,19,10,15,13,horse
44,16,16,13,15,13,15,16,15,15,16,16,17,16,15,17,15,17,15,16,16,26,16,25,18,16,15,31,15,11,12,15,16,horse
37,13,22,14,14,15,17,16,14,16,18,14,18,16,16,16,15,14,14,15,17,40,17,14,16,16,17,24,14,16,15,15,15,horse
17,20,18,17,20,17,17,16,11,24,16,16,15,12,15,17,16,18,14,17,14,30,16,16,15,16,15,29,15,15,16,15,16,horse
28,14,17,16,19,13,14,17,14,17,15,15,17,15,13,18,15,17,17,16,15,14,16,17,19,16,18,42,14,18,10,16,14,horse
24,10,23,8,23,12,13,13,17,22,16,17,16,15,19,17,18,16,13,17,16,24,19,17,21,17,15,35,14,13,11,15,14,horse
14,24,14,5,9,5,21,8,13,11,14,16,20,19,14,15,17,12,16,12,13,31,16,16,15,15,16,30,15,15,16,15,16,horse
31,15,10,11,16,16,16,17,14,13,16,14,14,15,14,16,14,16,14,14,17,21,16,16,16,16,15,32,15,15,14,16,15,horse
23,19,19,14,18,19,14,17,17,14,16,14,13,16,15,17,16,14,16,16,16,27,16,16,17,16,17,32,16,16,15,16,15,horse
40,16,22,15,13,13,15,17,14,10,15,17,14,14,15,13,15,14,16,17,18,28,14,16,15,16,16,34,17,15,16,15,15,horse
35,15,12,14,12,14,17,14,12,12,19,17,18,17,13,17,16,16,19,15,14,27,16,15,17,14,13,35,16,18,16,17,17,horse
16,17,16,6,17,8,14,14,17,10,18,15,20,8,7,15,15,16,17,12,15,28,16,17,14,17,16,31,16,15,15,15,16,horse
25,15,17,14,21,12,13,14,18,12,18,16,20,17,13,18,12,14,17,15,16,24,15,17,13,16,14,29,15,17,15,16,15,horse
31,20,7,22,14,13,16,16,12,16,16,18,15,15,16,16,17,15,13,18,18,28,15,15,18,15,16,34,16,15,14,15,14,horse
29,17,16,21,18,17,15,19,13,16,16,13,14,15,14,13,16,16,13,17,16,27,15,23,15,16,17,32,15,12,15,16,14,horse
28,13,15,15,14,11,16,16,12,19,16,19,18,15,16,17,17,17,17,18,15,30,15,17,17,15,15,32,16,14,15,16,16,horse
28,17,8,10,18,12,13,15,16,14,18,13,17,14,15,16,15,15,17,15,15,26,17,14,14,17,16,31,15,14,15,16,14,horse
36,15,17,15,15,10,16,15,15,18,16,16,18,15,13,16,16,15,14,18,16,20,14,23,20,14,16,37,18,9,12,17,15,horse
37,19,12,20,16,17,16,17,17,12,15,12,15,14,16,15,16,13,16,15,17,19,18,16,16,16,15,32,16,15,16,16,15,horse
33,13,17,16,15,16,16,16,16,14,14,14,15,16,14,16,17,16,16,14,16,13,16,16,13,17,15,32,14,17,11,15,14,horse
21,16,6,8,14,8,19,17,16,14,16,18,20,19,15,12,15,15,17,16,15,21,17,21,14,16,12,27,15,16,13,15,15,horse
16,20,15,12,15,7,17,17,16,10,12,17,23,17,13,15,15,17,19,16,14,27,15,17,15,15,15,33,16,15,16,15,16,horse
34,20,15,13,18,9,17,13,15,17,16,15,16,19,17,16,19,17,15,17,16,33,15,17,15,15,15,31,16,13,15,16,16,horse
13,13,12,6,16,14,16,15,17,12,14,16,17,17,15,15,15,16,15,17,18,20,15,19,17,16,15,35,16,12,15,15,15,horse
36,14,12,20,16,19,16,18,16,20,17,16,13,15,15,17,16,15,13,16,14,28,14,15,18,15,15,33,17,15,14,16,16,horse
26,14,15,23,16,17,13,17,18,20,16,16,13,15,16,17,17,17,12,16,15,24,16,18,19,16,16,37,15,13,13,15,15,horse
34,17,12,15,15,15,15,15,15,15,14,14,14,15,16,15,16,16,16,14,17,27,16,17,15,16,15,34,15,15,16,15,16,horse
35,16,25,20,16,15,16,16,14,17,12,16,14,15,16,15,15,16,17,16,13,30,16,16,15,15,15,32,15,15,16,16,16,horse
18,15,18,14,18,15,16,16,19,16,15,17,17,17,18,16,17,15,18,14,17,23,18,18,7,16,17,39,15,22,21,15,15,horse
31,9,6,15,11,17,19,16,19,14,11,20,12,17,15,17,14,15,14,14,14,27,15,15,15,16,16,34,17,14,15,17,15,horse
30,12,13,11,16,18,16,15,13,9,14,16,12,12,16,17,15,17,16,19,14,26,18,25,23,17,16,33,16,8,8,11,13,horse
23,13,7,16,15,15,16,15,15,18,16,15,14,15,17,15,15,15,18,16,16,25,14,26,15,15,16,25,16,13,13,16,14,horse
43,12,18,20,20,15,12,19,16,15,16,11,12,15,16,18,14,19,15,16,14,23,16,16,15,14,15,31,15,15,16,15,14,horse
33,15,5,18,15,16,14,16,17,14,14,16,14,13,19,16,16,16,16,16,12,25,16,20,17,15,15,33,15,14,14,16,16,horse
18,9,24,21,18,17,20,22,20,19,19,14,13,14,16,15,12,16,10,16,13,36,14,17,15,15,16,30,16,14,16,16,15,horse
44,15,8,16,17,21,14,17,15,15,18,14,9,17,13,14,14,16,14,14,16,30,15,15,16,15,16,31,16,16,16,16,14,horse
36,19,13,16,15,13,16,17,18,18,14,18,13,15,13,17,17,15,14,19,18,26,16,16,16,15,15,33,16,15,15,15,16,horse
35,14,8,14,15,11,16,13,12,20,17,13,16,15,15,13,15,14,17,17,18,20,14,25,17,14,15,35,16,11,12,18,15,horse
28,17,21,23,15,8,20,16,13,13,12,16,14,17,14,16,18,12,18,15,15,29,16,20,18,16,15,31,16,14,14,15,15,horse
24,13,14,16,16,18,15,17,16,15,13,14,15,14,17,17,17,15,14,13,11,20,16,18,16,15,15,33,16,14,13,16,14,horse
7,16,13,22,20,10,13,17,15,18,23,12,18,13,15,15,13,17,15,17,15,28,16,16,17,14,17,33,15,15,15,16,16,horse
23,14,11,19,16,18,13,17,19,18,14,12,13,14,15,16,16,17,15,12,18,21,15,25,10,17,16,38,15,9,18,16,16,horse
32,15,11,22,14,20,16,18,18,17,12,16,13,15,15,17,16,14,12,14,15,29,16,17,15,15,16,32,15,14,16,16,16,horse
27,17,14,16,17,18,14,17,14,15,14,14,14,17,16,16,15,14,14,15,16,16,15,18,17,16,16,35,15,17,12,17,14,horse
29,16,21,24,14,21,18,18,15,21,12,18,11,17,18,16,17,16,12,20,15,27,16,19,15,15,15,35,16,13,16,16,16,horse
36,14,20,13,14,14,16,16,16,15,13,17,17,17,16,16,18,16,17,18,16,24,15,17,16,15,15,37,16,15,14,16,17,horse
29,19,18,17,17,16,18,11,17,17,12,13,16,16,11,16,13,13,13,16,13,27,16,16,19,15,17,37,14,15,11,16,13,horse
34,12,15,13,18,13,18,17,20,15,11,15,13,17,17,19,15,14,13,16,16,29,14,15,18,15,17,34,17,17,13,16,14,horse
38,15,13,17,17,15,16,18,18,17,12,16,15,16,14,14,16,15,14,15,16,34,13,23,18,16,15,28,17,12,14,16,15,horse
27,15,24,13,18,12,15,16,18,14,16,15,16,15,15,17,15,15,15,12,17,28,14,20,15,15,15,34,16,12,16,16,16,horse
36,16,20,18,15,23,14,15,15,18,15,15,14,15,19,17,12,16,13,16,12,26,16,22,17,16,17,31,16,15,13,15,15,horse
18,13,9,13,23,13,18,8,10,14,17,13,15,12,16,14,16,19,17,15,15,23,14,16,17,16,16,38,19,14,12,15,14,horse
46,16,16,13,16,14,15,14,15,17,12,14,10,15,15,16,16,16,16,15,18,28,16,22,15,16,17,33,15,10,16,15,14,horse
36,16,20,12,13,14,18,14,13,12,15,14,16,15,10,13,15,18,18,15,16,23,16,21,15,14,15,33,15,15,15,16,16,horse
26,18,29,23,17,15,16,15,17,14,10,16,16,15,15,15,16,16,16,15,13,33,16,15,13,16,15,33,15,15,15,16,15,horse
31,15,19,20,16,18,14,21,22,13,18,17,15,13,15,16,16,16,17,15,14,23,15,19,16,16,17,35,15,14,15,15,14,horse
33,14,11,11,16,20,15,19,17,18,14,16,14,15,14,16,14,17,16,15,13,27,15,20,14,16,17,32,15,16,13,16,14,horse
42,13,22,13,19,15,15,13,13,15,15,17,16,17,16,17,17,15,17,17,12,30,16,19,17,16,15,31,15,13,14,15,16,horse
40,17,14,22,16,17,17,16,16,17,13,16,14,16,15,15,17,13,15,17,15,19,16,21,20,16,15,38,16,14,11,16,14,horse
30,17,27,14,14,17,15,14,15,13,16,16,13,17,17,14,17,16,15,17,15,28,16,19,17,16,16,33,15,14,14,16,15,horse
41,18,13,22,17,22,18,19,11,19,13,16,11,17,16,13,17,16,12,16,14,27,16,16,14,16,15,33,16,16,17,15,16,horse
31,17,3,15,13,15,15,14,13,15,15,17,15,16,17,16,16,16,16,15,18,29,16,17,15,16,16,34,15,14,13,16,15,horse
37,20,15,12,15,18,14,16,14,20,9,16,12,15,16,12,15,18,15,16,16,32,16,21,16,15,16,30,15,11,16,16,15,horse
28,17,13,20,16,16,15,16,15,18,16,17,15,16,16,15,15,16,17,16,14,17,16,17,12,16,15,34,15,14,18,15,16,horse
31,16,18,13,16,14,16,17,16,15,17,14,16,16,14,15,15,16,14,14,16,22,15,15,15,15,16,34,15,15,14,15,15,horse
26,15,15,22,14,19,16,19,14,23,15,15,13,14,19,17,17,14,11,14,16,12,12,19,14,13,16,45,18,15,16,17,16,horse
27,14,17,23,12,14,15,16,14,18,14,16,15,15,15,15,15,17,15,16,15,15,15,25,20,15,15,36,16,14,12,15,14,horse
20,17,13,14,10,16,15,12,18,19,15,14,13,19,15,17,15,17,16,14,16,21,15,18,14,18,16,34,11,14,15,18,13,horse
20,19,12,9,15,10,18,15,13,16,12,15,17,16,15,15,16,17,16,17,15,24,15,15,10,14,16,32,15,16,15,16,16,horse
28,15,8,20,16,13,16,16,17,18,11,15,16,15,16,15,16,14,16,15,18,24,15,17,13,15,14,29,16,14,15,15,15,horse
35,17,18,15,13,18,14,15,15,13,11,15,17,14,16,15,16,15,18,15,16,21,16,20,14,16,15,39,16,12,17,15,16,horse
40,17,23,17,17,14,16,16,16,17,14,14,15,16,13,17,16,14,14,14,13,15,17,23,19,16,14,32,17,17,17,17,15,horse
33,14,22,24,16,18,16,16,19,10,14,14,12,15,15,16,16,15,15,14,18,22,15,20,16,16,16,35,16,13,14,15,15,horse
34,18,22,14,14,15,16,19,16,14,13,15,10,17,13,16,14,17,16,15,18,27,16,24,16,16,17,30,15,13,12,15,13,horse
39,13,25,16,15,16,18,14,18,13,10,17,13,17,12,16,15,16,17,16,14,24,15,20,18,15,15,36,16,12,15,16,15,horse
18,17,20,5,16,12,13,16,13,14,4,15,15,16,10,16,15,18,14,18,13,26,16,19,18,16,17,33,15,16,14,16,14,horse
38,19,13,17,18,18,15,17,14,14,16,15,13,16,17,15,19,15,14,14,16,25,19,14,17,19,16,31,16,13,15,16,15,horse
35,15,17,11,12,11,18,13,16,15,17,17,16,19,14,16,15,15,18,15,15,30,15,16,16,17,16,33,17,15,15,15,15,horse
25,6,19,22,23,13,14,17,19,21,17,15,14,19,15,17,16,13,19,15,15,27,17,15,13,16,16,32,16,15,15,16,15,horse
42,17,11,20,17,15,14,15,16,18,18,15,13,15,13,14,15,15,16,15,16,24,16,14,22,14,19,37,15,16,10,16,13,horse
28,15,14,16,15,12,17,16,17,13,16,15,14,15,14,14,16,13,15,15,18,29,16,24,13,16,18,32,15,11,17,15,13,horse
